Title,Document Name,Ark Identifier,July,August,September,Total
"United States War Relocation Authority Central Utah Project Records",wauuswarrelocationauthorityutah56.xml,80444/xv35234,45,37,40,122
"Bowen (Betty) Papers",waubowenbetty2441.xml,80444/xv62252,35,21,66,122
"Jue (Willard G.) Papers",waujuewillard5191_1.xml,80444/xv71144,48,30,44,122
"Sand Point Naval Air Station Photograph Collection",wausandpointphcoll765.xml,80444/xv37866,36,45,41,122
"American Lung Association of Washington records",wauamerlungassocofwa5271.xml,80444/xv13015,25,22,75,122
"Cobb (John N.) Photographs",waucobbjohnnphcoll418.xml,80444/xv21023,54,29,38,121
"Unknown",waulucecharlesf0781.xml,80444/xv84719,11,58,52,121
"Unknown",waustevensjames2008.xml,80444/xv59183,40,40,40,120
"Unknown",waucongressofracialequalityseattlechapter1563.xml,80444/xv53708,37,18,65,120
"Kinscella (Hazel Gertrude) Papers",waukinscellahazelua5406.xml,80444/xv02966,12,58,50,120
"Unknown",waugearhartlucy0558.xml,80444/xv28400,15,58,47,120
"Unknown",wauchambersandrewjacksonfamily0939.xml,80444/xv42010,19,47,53,119
"Edmondson (W.T.) Papers",wauedmondsonwtua2024.xml,80444/xv11047,10,9,100,119
"Unknown",wauproschthomaswickham0042.xml,80444/xv14669,10,53,55,118
"Young Women's Christian Association (University of Washington) Records",wauywca1930.xml,80444/xv26006,47,23,48,118
"Drinnon (Richard) papers",waudrinnonrichard5779.xml,80444/xv49356,28,19,71,118
"Unknown",waumitchellhughb0281.xml,80444/xv06173,34,30,54,118
"Tolmie (William Fraser) Papers",wautolmiewilliam4577_1.xml,80444/xv77643,40,35,42,117
"Unknown",wauvanolindaoliverphcoll376.xml,80444/xv52338,59,33,24,116
"Unknown",wauandersoncharlesmack0676.xml,80444/xv24487,19,62,34,115
"Unknown",wauua19_34_2593ullmanedwardlouis.xml,80444/xv01385,28,33,54,115
"Willis (Elizabeth Bayley) Papers",wauwilliselizabethbayley2583.xml,80444/xv99530,38,35,41,114
"Unknown",waumeadfamily1222.xml,80444/xv07464,17,67,29,113
"University of Washington, Office of Sponsored Programs records",wauuwresource00182.xml,80444/xv33740,31,32,49,112
"Unknown",waueverettprisonersdefensecommittee0796.xml,80444/xv23434,29,41,41,111
"Unknown",wauua31_00_4119briarscott.xml,80444/xv88247,31,22,58,111
"Blair (Stephen R.) Papers",waublairstephenr5172.xml,80444/xv58838,37,25,49,111
"Unknown",waubeckerdorothy2512.xml,80444/xv16293,30,22,57,109
"Unknown",waugreengardbernicedegginger2403.xml,80444/xv05657,14,55,40,109
"Gates (Charles M.) Papers",wauua19_19_0364gatescharles.xml,80444/xv05481,32,18,59,109
"American Educational Research Association",wauamericaneducationalresearchassociation1084.xml,80444/xv48831,15,33,60,108
"Carbonado, Washington Photograph Collection",waucarbonadophcoll818.xml,80444/xv06375,38,30,40,108
"Unknown",wauua19_26_2027garfieldviolaedmundson.xml,80444/xv83468,20,38,50,108
"Civil War Portraits Photograph Collection",waucivilwarportraitsphcoll654.xml,80444/xv16768,24,41,42,107
"Farm Home of Rasmus Petersen, Redmond, Oregon, Photograph Album",waupetersenrasmusphcoll652.xml,80444/xv84140,33,38,35,106
"Unknown",wauadlummerledaniel2050.xml,80444/xv04092,27,19,60,106
"Civic Unity Committee Records",waucivicunitycommittee0479_0580_1002_1350.xml,80444/xv28060,37,21,48,106
"Nelson (Ove M.) Papers",waunelsonovem5598.xml,80444/xv67999,6,35,65,106
"Alaska Steamship Company Photograph Collection",waualaskasteamshipcompanyphcoll483.xml,80444/xv17565,29,26,50,105
"Unknown",wauuwarboretumua93_153.xml,80444/xv27370,39,35,30,104
"Beck (Broussais C.) Papers",waubeckbroussais155.xml,80444/xv70119,31,28,45,104
"Boeing Airplane Company Photograph Collection",wauboeingairplanecophcoll594.xml,80444/xv35918,37,35,32,104
"Maloney (Shaun) Papers",waumaloneyshaun5255_1.xml,80444/xv03772,31,38,34,103
"Bodybuilding Photograph Collection",waubodybuildingphcoll454.xml,80444/xv46411,22,43,38,103
"Osseward (John) Papers",wauossewardjohn3818.xml,80444/xv40708,32,28,43,103
"Unknown",wauamericanfederationteacherslocal200_1909.xml,80444/xv11962,18,22,63,103
"Curtis (Edward S.) Papers",waucurtisedward0847.xml,80444/xv68065,22,30,51,103
