Title,Document Name,Ark Identifier,July,August,September,Total
"Kirtland Council minute book",uum_accn1618.xml,80444/xv48492,0,0,0,0
"Ora Lee Parthesius papers",uum_accn2170.xml,80444/xv78942,0,0,0,0
"M. M. Steele letter",uum_accn0557.xml,80444/xv75439,0,0,0,0
"University of Utah gymnastics collection",uum_accn2865.xml,80444/xv16571,0,0,0,0
"John B. Fairbanks photograph collection",uum_p0446.xml,80444/xv28497,0,0,0,0
"Green River Mining and Improvement Company records",uum_ms0663.xml,80444/xv96163,0,0,0,0
"Charles I. Wheat papers",uum_accn1106.xml,80444/xv73510,0,0,0,0
"Utah elections collection",uum_ms0464.xml,80444/xv34933,0,0,0,0
"June K. Lyman papers",uum_accn2466.xml,80444/xv61273,0,0,0,0
"Charlotte A. Quinn papers",uum_accn1977.xml,80444/xv36883,0,0,0,0
"Sumner Margetts Company photograph collection",uum_p0519.xml,80444/xv49905,0,0,0,0
"Ted Whitney papers",uum_accn0229.xml,80444/xv70492,0,0,0,0
"Utah Tibetan Association records",uum_accn2493.xml,80444/xv51525,0,0,0,0
"Gustav F. Raaum papers",uum_accn2192.xml,80444/xv88632,0,0,0,0
"Clarice Short papers",uum_accn0893.xml,80444/xv94970,0,0,0,0
"Eight O'Clock Club program",uum_accn2847.xml,80444/xv52783,0,0,0,0
"Durant Whittmore Gullick papers",uum_accn2241.xml,80444/xv70166,0,0,0,0
"Taylor Hyde Merrill photograph collection",uum_p0547.xml,80444/xv34417,0,0,0,0
"Marriott Employees Staff Association (MESA) photograph collection",uum_p0514.xml,80444/xv45907,0,0,0,0
"Helen Clawson Wells papers",uum_ms0257.xml,80444/xv96093,0,0,0,0
"Albert C. Smoot papers",uum_accn2257.xml,80444/xv75540,0,0,0,0
"Camp Floyd collection",uum_ms0191.xml,80444/xv30810,0,0,0,0
"University of Utah AirMed Department records",uum_accn2531.xml,80444/xv13677,0,0,0,0
"Pioneer Craft House records",uum_accn0694.xml,80444/xv16098,0,0,0,0
"Utahns for Effective Government photograph collection",uum_p0262.xml,80444/xv25225,0,0,0,0
"Mining industry scrapbook",uum_ms0214.xml,80444/xv96755,0,0,0,0
"William R. Gould photograph collection",uum_p0525.xml,80444/xv76245,0,0,0,0
"Dale Campbell Le Cheminant papers",uum_accn1315.xml,80444/xv97125,0,0,0,0
"Evelina Lavina Babbitt Cornell papers",uum_accn1374.xml,80444/xv03613,0,0,0,0
"Hudson Bay Company records",uum_accn2803.xml,80444/xv53796,0,0,0,0
"Josephine Streeper Chase papers",uum_ms0151.xml,80444/xv21438,0,0,0,0
"Irving B. McNulty papers",uum_accn1511.xml,80444/xv56271,0,0,0,0
"Alice Hart Osmond papers",uum_accn2161.xml,80444/xv20391,0,0,0,0
"Bartlett Wicks papers",uum_ms0514.xml,80444/xv34298,0,0,0,0
"Bret H. Parker papers",uum_accn2207.xml,80444/xv59750,0,0,0,0
"Scofield Mine Disaster photograph collection",uum_p0187.xml,80444/xv23300,0,0,0,0
"Dorthea R. Sauer papers",uum_accn2248.xml,80444/xv98645,0,0,0,0
"Ludwig Mies van der Rohe commemorative stamp",uum_accn0974.xml,80444/xv21325,0,0,0,0
"Gilbert R. Oberdas papers",uum_ms0383.xml,80444/xv77423,0,0,0,0
"Veteran Ski Instructors Association",uum_accn0214.xml,80444/xv74212,0,0,0,0
"Jean Ann McMurrin thesis",uum_ms0598.xml,80444/xv02136,0,0,0,0
"Orvin Nebeker Malmquist oral history interview",uum_accn0564.xml,80444/xv55108,0,0,0,0
"Robert C. Ecker photograph collection",uum_p1307.xml,80444/xv36968,0,0,0,0
"Mary Henderson essay",uum_accn2413.xml,80444/xv13851,0,0,0,0
"Utah Boys' Choir records",uum_ms0436.xml,80444/xv08843,0,0,0,0
"Bartlett Wicks photograph collection",uum_p0332.xml,80444/xv08316,0,0,0,0
"Nichiren Buddhist Temple photograph collection",uum_p0460.xml,80444/xv74444,0,0,0,0
"American Red Cross Utah Chapter records",uum_accn0876.xml,80444/xv51754,0,0,0,0
"Brigham Young Card papers",uum_accn2037.xml,80444/xv37008,0,0,0,0
"Phil D. Jensen diaries",uum_accn1779.xml,80444/xv21627,0,0,0,0
"Lysle W. Hansen papers",uum_accn2271.xml,80444/xv23684,0,0,0,0
"Amy Toda Meeker papers",uum_accn2764.xml,80444/xv22463,0,0,0,0
"James T. Steel papers",uum_ms0445.xml,80444/xv53820,0,0,0,0
"Southern States Communication Association records",uum_accn1661.xml,80444/xv88787,0,0,0,0
"Highways of the Ancients photograph collection",uum_p0192.xml,80444/xv80859,0,0,0,0
"Mormonism collection",uum_accn0858.xml,80444/xv15106,0,0,0,0
"Utah Sand and Gravel Products Company records",uum_ms0209.xml,80444/xv20367,0,0,0,0
"Joseph M. Locke photograph",uum_p0701.xml,80444/xv96826,0,0,0,0
"Emigration Canyon history records",uum_accn2115.xml,80444/xv54708,0,0,0,0
"Gilead Baptist Church records",uum_accn1131.xml,80444/xv26626,0,0,0,0
"Wyoming Sugar Company records",uum_accn1691.xml,80444/xv34240,0,0,0,0
"Thurman Wilkins correpondence",uum_accn2832.xml,80444/xv59558,0,0,0,0
"Elliott Irving Organick papers",uum_accn0906.xml,80444/xv51116,0,0,0,0
"Philip S. Thacher papers",uum_accn1094.xml,80444/xv93276,0,0,0,0
"Dennis H. Pack papers",uum_accn2405.xml,80444/xv25991,0,0,0,0
"Hugh Nibley papers",uum_ms0353.xml,80444/xv42507,0,0,0,0
"Utah Library Association photograph collection",uum_p0154.xml,80444/xv86325,0,0,0,0
"Halbert S. Greaves essay",uum_accn0536.xml,80444/xv05685,0,0,0,0
"First National Bank of Nephi ledger",uum_accn2007.xml,80444/xv76278,0,0,0,0
"Great Dike Gold Mines Corporation records",uum_accn1744.xml,80444/xv37805,0,0,0,0
"Fawn McKay Brodie photograph collection",uum_p0026.xml,80444/xv77371,0,0,0,0
"Scott G. Kenney photograph collection",uum_p0430.xml,80444/xv87295,0,0,0,0
"Fannie S. Dods photograph collection",uum_p0295.xml,80444/xv44427,0,0,0,0
"Chicano Scholarship Fund records",uum_accn2748.xml,80444/xv24453,0,0,0,0
"Rudolph Hope oral history interview",uum_ms0621.xml,80444/xv65728,0,0,0,0
"Utah Republican State Central Committee photograph collection",uum_p0174.xml,80444/xv34323,0,0,0,0
"Ashby Snow papers",uum_accn2684.xml,80444/xv15133,0,0,0,0
"William and Carrie Bales Martindale papers",uum_accn2153.xml,80444/xv84399,0,0,0,0
"New Klondike Mining Company records",uum_accn0549.xml,80444/xv34802,0,0,0,0
"Elsie Aldrich Edgell papers",uum_accn2398.xml,80444/xv14971,0,0,0,0
"Genteel Gentile photograph collection",uum_p0161.xml,80444/xv81518,0,0,0,0
"E. Keith Eddington papers",uum_accn1045.xml,80444/xv32281,0,0,0,0
"Alpha Lambda Delta records",uum_accn1890.xml,80444/xv83779,0,0,0,0
"Vinzenz Thum diary",uum_accn1159.xml,80444/xv66207,0,0,0,0
"A. Payne Kibbe papers",uum_accn2494.xml,80444/xv86474,0,0,0,0
"Westminster College of Salt Lake City articles of incorporation and amendments",uum_accn0571.xml,80444/xv76547,0,0,0,0
"Political scrapbook",uum_ms0213.xml,80444/xv41952,0,0,0,0
"Thomas S. Kimball papers",uum_accn2343.xml,80444/xv68975,0,0,0,0
"Delta Phi Literary and Debating Society records",uum_ms0058.xml,80444/xv01956,0,0,0,0
"Charles S. Bagley papers",uum_accn1470.xml,80444/xv16055,0,0,0,0
"Boyd Guthrie papers",uum_ms0204.xml,80444/xv91976,0,0,0,0
"William "Bill" Gustave Larson papers",uum_accn2633.xml,80444/xv07116,0,0,0,0
"Henry C. Eddington papers",uum_accn1836.xml,80444/xv52355,0,0,0,0
"Salt Lake County Grower's Association records",uum_accn2652.xml,80444/xv42922,0,0,0,0
"Norma Reynolds Dalby Freestone papers",uum_accn2651.xml,80444/xv89804,0,0,0,0
"Julie Ingeröed autobiography",uum_accn0398.xml,80444/xv14233,0,0,0,0
"Reed A. Stout papers",uum_accn1768.xml,80444/xv17019,0,0,0,0
"Allen-Millo Architectural Associates records",uum_accn2208.xml,80444/xv04187,0,0,0,0
"Kathy Nielson photograph collection",uum_p0706.xml,80444/xv27615,0,0,0,0
"Edward R. Hogan papers",uum_accn0205.xml,80444/xv14767,0,0,0,0
"Nettie Maria Davis Bradford autobiography",uum_accn0583.xml,80444/xv54675,0,0,0,0
"H. Bryon Mock photograph collection",uum_p0297.xml,80444/xv83135,0,0,0,0
"Isaac K. Russell photograph collection",uum_p0715.xml,80444/xv43618,0,0,0,0
"John L. Hilton papers",uum_accn0264.xml,80444/xv28723,0,0,0,0
"J. R. Mahoney papers",uum_accn1923.xml,80444/xv93054,0,0,0,0
"Clarence O. Johnson papers",uum_accn1179.xml,80444/xv34490,0,0,0,0
"Arendje Aerie Visser papers",uum_accn1137.xml,80444/xv69915,0,0,0,0
"Donna Hill papers",uum_accn1451.xml,80444/xv95141,0,0,0,0
"Powell centennial lecture",uum_accn0603.xml,80444/xv61065,0,0,0,0
"Faye Farnsworth Tholen papers",uum_accn2139.xml,80444/xv79980,0,0,0,0
"Marcelle Carver papers",uum_accn1610.xml,80444/xv45117,0,0,0,0
"D. Gill and Nedra Mortenson Warner autobiographies",uum_accn2619.xml,80444/xv38473,0,0,0,0
"Jane Elizabeth Lee Butler journal",uum_ms0129.xml,80444/xv56802,0,0,0,0
"Jesse H. Jameson papers",uum_accn2267.xml,80444/xv24273,0,0,0,0
"Norm Burton papers",uum_accn1814.xml,80444/xv12994,0,0,0,0
"Parley A. Christiansen papers",uum_accn1944.xml,80444/xv49951,0,0,0,0
"Intermountain Conference on Children's Literature records",uum_accn1600.xml,80444/xv26498,0,0,0,0
"Jon Ferguson papers",uum_accn0230.xml,80444/xv04351,0,0,0,0
"M. Lynn Bennion photograph collection",uum_p0455.xml,80444/xv58395,0,0,0,0
"The Hispanic photograph collection",uum_p0557.xml,80444/xv29650,0,0,0,0
"First Unitarian Church photograph collection",uum_p0282.xml,80444/xv22994,0,0,0,0
"Indians of North America collection",uum_ms0425.xml,80444/xv52841,0,0,0,0
"Charles A. Raymond account book",uum_ms0316.xml,80444/xv62527,0,0,0,0
"Council of Fifty manuscript",uum_ms0170.xml,80444/xv44845,0,0,0,0
"VaLois Chipman photograph collection",uum_p0554.xml,80444/xv91516,0,0,0,0
"Utah Film and Video Center poster collection",uum_accn2646.xml,80444/xv51449,0,0,0,0
"Francis M. Treseder photograph collection",uum_p0302.xml,80444/xv20550,0,0,0,0
"Omer Call Stewart photograph collection",uum_p0426.xml,80444/xv90026,0,0,0,0
"Eileen Hallet Stone papers",uum_accn2391.xml,80444/xv51464,0,0,0,0
"Vesta Pierce Crawford photograph collection",uum_p0125.xml,80444/xv79901,0,0,0,0
"Arnold H. Ehlers oral history transcript",uum_accn1495.xml,80444/xv58807,0,0,0,0
"Harry L. Aleson papers",uum_accn1435.xml,80444/xv74060,0,0,0,0
"Mary Allen papers",uum_accn2416.xml,80444/xv53515,0,0,0,0
"Joseph H. Carpenter papers",uum_accn2214.xml,80444/xv22583,0,0,0,0
"Alan Schoenberger papers",uum_accn1935.xml,80444/xv71197,0,0,0,0
"Waldo Midgley papers",uum_accn2038.xml,80444/xv49890,0,0,0,0
"Phillip M. Wright collection",uum_accn2120.xml,80444/xv24444,0,0,0,0
"Prolegomena",uum_ms0166.xml,80444/xv21752,0,0,0,0
"Brighton Ski Resort photograph collection",uum_p0379.xml,80444/xv49853,0,0,0,0
"University of Utah ski team collection",uum_accn2067.xml,80444/xv34783,0,0,0,0
"John Andreas Widstoe portrait photograph",uum_p0707.xml,80444/xv06771,0,0,0,0
"Michigan Communist Party collection",uum_accn2914.xml,80444/xv15203,0,0,0,0
"John Enoch Groberg papers",uum_accn2305.xml,80444/xv91732,0,0,0,0
"Transportation photograph collection",uum_p0180.xml,80444/xv33590,0,0,0,0
"Utah Parents for Gifted and Talented Children records",uum_accn1169.xml,80444/xv29824,0,0,0,0
"Mormon historians and historiography collection",uum_accn0713.xml,80444/xv36480,0,0,0,0
"Big Parade war bond drive collection",uum_accn0892.xml,80444/xv02450,0,0,0,0
"Utah Commitee for American-Soviet Relations records",uum_accn2349.xml,80444/xv98373,0,0,0,0
"M. Neff Smart papers",uum_accn0505.xml,80444/xv79983,0,0,0,0
"Darrell D. Robison papers",uum_accn1662.xml,80444/xv35269,0,0,0,0
"Marriott Library Exhibits Committee records",uum_accn0877.xml,80444/xv08697,0,0,0,0
"Timpanogos Cave National Monument records",uum_accn0978.xml,80444/xv03796,0,0,0,0
"Luella H. Nichols papers",uum_accn1331.xml,80444/xv96679,0,0,0,0
"Ray Iwao and Margine Mutsuko Sako Nagasawa papers",uum_accn2877.xml,80444/xv94943,0,0,0,0
"Frederick Herzberg photograph collection",uum_p0711.xml,80444/xv97442,0,0,0,0
"Tracy Aviary records",uum_ms0371.xml,80444/xv60723,0,0,0,0
"George V. Martin papers",uum_accn0997.xml,80444/xv84005,0,0,0,0
"VaLois S. Chipman papers",uum_accn1323.xml,80444/xv15750,0,0,0,0
"Larry James Warren papers",uum_accn1256.xml,80444/xv74182,0,0,0,0
"Jerry S. Dixon papers",uum_accn2383.xml,80444/xv53881,0,0,0,0
"Oquirrh School photograph collection",uum_p0320.xml,80444/xv74832,0,0,0,0
"William M. Purdy papers",uum_accn1509.xml,80444/xv37265,0,0,0,0
"Nephi Plaster and Manufacturing Company records",uum_accn0119.xml,80444/xv47421,0,0,0,0
"Natalie C. McMurrin papers",uum_accn2307.xml,80444/xv35452,0,0,0,0
"John Johnson Davies autobiography",uum_ms0172.xml,80444/xv70971,0,0,0,0
"Phyllis Southwick papers",uum_accn0971.xml,80444/xv09445,0,0,0,0
"John B. Young papers",uum_accn1738.xml,80444/xv05145,0,0,0,0
"Hattie M. Bellis letter",uum_accn2562.xml,80444/xv84536,0,0,0,0
"Dale Snyder papers",uum_accn2791.xml,80444/xv89923,0,0,0,0
"Goji Kodama papers",uum_accn2168.xml,80444/xv12985,0,0,0,0
"B. William Allred photograph collection",uum_p0216.xml,80444/xv29006,0,0,0,0
"William H. Bowers papers",uum_accn1036.xml,80444/xv15020,0,0,0,0
"John Scott papers",uum_accn1324.xml,80444/xv75448,0,0,0,0
"Ronald E. Poelman papers",uum_ms0457.xml,80444/xv08624,0,0,0,0
"Albert George Brain photograph collection",uum_p0503.xml,80444/xv47357,0,0,0,0
"Salt Lake City Regional/Urban Design Assistance Team (R/UDAT) records",uum_accn2287.xml,80444/xv34359,0,0,0,0
"A. W. Harlan papers",uum_accn0163.xml,80444/xv28067,0,0,0,0
"Great Salt Lake Yacht Club scrapbooks",uum_accn1534.xml,80444/xv60192,0,0,0,0
"Thomas R. Carlson papers",uum_accn1929.xml,80444/xv01632,0,0,0,0
"Fine Arts Club records",uum_accn0939.xml,80444/xv26757,0,0,0,0
"Daisy Rolapp Romney papers",uum_accn2556.xml,80444/xv50469,0,0,0,0
"United Church of Christ Congregational records",uum_ms0600.xml,80444/xv35473,0,0,0,0
"Paul B. Pixton papers",uum_accn2194.xml,80444/xv76455,0,0,0,0
"D.K. Hinkle Alt article",uum_accn2112.xml,80444/xv15835,0,0,0,0
"Gaylon W. Hansen papers",uum_accn1389.xml,80444/xv80639,0,0,0,0
"Duchesne, Utah photograph collection",uum_p0217.xml,80444/xv08819,0,0,0,0
"E. D. Jones papers",uum_accn0972.xml,80444/xv28921,0,0,0,0
"Alonzo P. Kesler papers",uum_accn2479.xml,80444/xv72348,0,0,0,0
"Robert W. Parry photograph collection",uum_p0584.xml,80444/xv73388,0,0,0,0
"Eckankar collection",uum_accn1433.xml,80444/xv39135,0,0,0,0
"Thomas A. Kerr papers",uum_accn1751.xml,80444/xv76989,0,0,0,0
"Beth S. Jarman papers",uum_ms0557.xml,80444/xv47232,0,0,0,0
"George R. Petrie thesis",uum_ms0295.xml,80444/xv92510,0,0,0,0
"Joan Woodbury papers",uum_accn2384.xml,80444/xv06924,0,0,0,0
"Utah Federation of Business and Professional Women's Clubs records",uum_ms0221.xml,80444/xv17776,0,0,0,0
"Milton B. Taylor paper",uum_ms0074.xml,80444/xv97280,0,0,0,0
"Gerald R. Ford proclamation",uum_accn2607.xml,80444/xv72076,0,0,0,0
"W. King Driggs letter",uum_accn0558.xml,80444/xv92568,0,0,0,0
"Joseph Taylor Family Organization records",uum_ms0301.xml,80444/xv97430,0,0,0,0
"Hattie Squier Hines papers",uum_accn2096.xml,80444/xv59802,0,0,0,0
"Utah State Federation of Business and Professional Women photograph collection",uum_p0221.xml,80444/xv60269,0,0,0,0
"Reconnaissance of Kaiparowits",uum_accn0600.xml,80444/xv71560,0,0,0,0
"Whitehead Mercantile Company ledger",uum_accn1162.xml,80444/xv86306,0,0,0,0
"Union, Utah photograph collection",uum_p0237.xml,80444/xv12429,0,0,0,0
"Aloysius S. Church papers",uum_accn2586.xml,80444/xv89508,0,0,0,0
"Child Protection Project",uum_accn2147.xml,80444/xv81527,0,0,0,0
"Beverly Bithell papers",uum_accn0817.xml,80444/xv24914,0,0,0,0
"Samuel Russell papers",uum_accn1316.xml,80444/xv88012,0,0,0,0
"Capitol Hill Community Council records",uum_accn1711.xml,80444/xv33193,0,0,0,0
"Alice Gold and Silver Mine records",uum_accn2408.xml,80444/xv65582,0,0,0,0
"William M. Stewart certificate",uum_accn0380.xml,80444/xv72268,0,0,0,0
"H. A. Strauss papers",uum_accn2181.xml,80444/xv58276,0,0,0,0
"Verna Roberts Jorgensen papers",uum_ms0595.xml,80444/xv48471,0,0,0,0
"<emph render="doublequote">Who has the ball</emph> cartoon by Shoemaker",uum_ms0467.xml,80444/xv70327,0,0,0,0
"George E. Bates papers",uum_accn2206.xml,80444/xv31903,0,0,0,0
"Dinosaur National Monument records",uum_accn0981.xml,80444/xv31442,0,0,0,0
"Christ United Methodist Church records",uum_accn1365.xml,80444/xv98446,0,0,0,0
"Middle East papyrus negative collection",uum_p0191.xml,80444/xv75634,0,0,0,0
"Los Angeles Olympic Games records inventory",uum_accn1749.xml,80444/xv99511,0,0,0,0
"Fullmer Latter union affiliation certificates",uum_accn1068.xml,80444/xv13458,0,0,0,0
"Blake Ostler papers",uum_accn1540.xml,80444/xv11279,0,0,0,0
"Murray Women's Civic Guild records",uum_accn2500.xml,80444/xv59692,0,0,0,0
"John A. Farrell papers",uum_accn0760.xml,80444/xv82394,0,0,0,0
"Judith F Jarrow papers",uum_accn2745.xml,80444/xv74490,0,0,0,0
"Zilla Linford Richards papers",uum_accn2373.xml,80444/xv37042,0,0,0,0
"Zerubbabel Snow diary",uum_ms0071.xml,80444/xv13204,0,0,0,0
"George F. and Florence Shermen Roberts papers",uum_accn2221.xml,80444/xv81649,0,0,0,0
"Rockport General Store account book",uum_accn0221.xml,80444/xv53262,0,0,0,0
"Ruth Peay photograph collection",uum_p0377.xml,80444/xv10791,0,0,0,0
"Don C. Woodward papers",uum_accn2592.xml,80444/xv33514,0,0,0,0
"Darrell J. Greenwell papers",uum_accn0522.xml,80444/xv83358,0,0,0,0
"Harold Moore papers",uum_accn1553.xml,80444/xv31427,0,0,0,0
"Musical heritage of southeastern Idaho collection",uum_accn0669.xml,80444/xv24389,0,0,0,0
"Bruce A. Crane photograph collection",uum_p1310.xml,80444/xv40756,0,0,0,0
"Kingsbury Congregational Church of Vernal records",uum_accn1088.xml,80444/xv74291,0,0,0,0
"George S. Bringhurst papers",uum_accn2264.xml,80444/xv74249,0,0,0,0
"Mary Armstrong Milligan papers",uum_accn1896.xml,80444/xv20715,0,0,0,0
"Larry R. Williams papers",uum_accn2094.xml,80444/xv19241,0,0,0,0
"Louis E. Viko papers",uum_ms0523.xml,80444/xv42303,0,0,0,0
"Isasora Duncan papers",uum_accn1899.xml,80444/xv83032,0,0,0,0
"Sylvan H. Wittwer papers",uum_accn1339.xml,80444/xv59936,0,0,0,0
"A. O. Garrett papers",uum_accn2482.xml,80444/xv92388,0,0,0,0
"ZCMI Choral Society concert programs",uum_accn1641.xml,80444/xv61331,0,0,0,0
"Escalante National Monument proposal collection",uum_accn1715.xml,80444/xv96945,0,0,0,0
"Joseph B. Rosembaum papers",uum_accn1033.xml,80444/xv13467,0,0,0,0
"J. E. Clayton letter",uum_accn0390.xml,80444/xv99475,0,0,0,0
"George B. Spencer papers",uum_accn0187.xml,80444/xv30734,0,0,0,0
"Pearl Jacobsen papers",uum_accn0154.xml,80444/xv33850,0,0,0,0
"Bear Dance poster",uum_accn2509.xml,80444/xv94213,0,0,0,0
"Nancy V. Young papers",uum_ms0411.xml,80444/xv29272,0,0,0,0
"Historic trees of Utah collection",uum_ms0405.xml,80444/xv89233,0,0,0,0
"David Hisato and Tamaki Tsubokura Yamate papers",uum_ms0680.xml,80444/xv21475,0,0,0,0
"Jedediah Foss Woolley Jr. papers",uum_accn1953.xml,80444/xv70758,0,0,0,0
"Robert O. and Bette Richins papers",uum_accn2600.xml,80444/xv99688,0,0,0,0
"Hooper, Eldredge and Company checkbook",uum_accn0896.xml,80444/xv95086,0,0,0,0
"W. Keith Wilson map collection",uum_accn1510.xml,80444/xv23614,0,0,0,0
"University of Utah Department of Medical Biophysics and Computing records",uum_acc0196.xml,80444/xv63632,0,0,0,0
"Bingham Stage Lines collection",uum_ms0330.xml,80444/xv20928,0,0,0,0
"James R. Clark papers",uum_accn2260.xml,80444/xv28176,0,0,0,0
"William Robert Sutherland papers",uum_accn1429.xml,80444/xv59671,0,0,0,0
"Lauretta L. Kidman papers",uum_accn0618.xml,80444/xv75894,0,0,0,0
"Marcia J. Galli papers",uum_accn0619.xml,80444/xv90466,0,0,0,0
"Harold Joseph Egoscue papers",uum_accn1969.xml,80444/xv33660,0,0,0,0
"Virginia Picht papers",uum_accn1166.xml,80444/xv25152,0,0,0,0
"History of the Roosevelt Stake",uum_accn1084.xml,80444/xv78250,0,0,0,0
"Emerson Tippetts papers",uum_accn1058.xml,80444/xv43862,0,0,0,0
"David W. Cummings papers",uum_accn0255.xml,80444/xv42620,0,0,0,0
"Joseph E. Beard papers",uum_accn1344.xml,80444/xv33084,0,0,0,0
"Salt Lake and Utah Railroad Company records",uum_accn2412.xml,80444/xv98327,0,0,0,0
"Railroad time book records",uum_accn2231.xml,80444/xv39910,0,0,0,0
"Boyd Gutherie photograph collection",uum_p0204.xml,80444/xv92260,0,0,0,0
"W. J. Sloan papers",uum_accn0289.xml,80444/xv20385,0,0,0,0
"M. Earl Miller papers",uum_accn1096.xml,80444/xv06494,0,0,0,0
"LeConte Stewart papers",uum_accn1177.xml,80444/xv73690,0,0,0,0
"Pembroke Stationery Company order book",uum_accn1536.xml,80444/xv04501,0,0,0,0
"Mormon puzzle records",uum_accn2031.xml,80444/xv04049,0,0,0,0
"Intermountain Power Project collection",uum_accn1482.xml,80444/xv18096,0,0,0,0
"Jan H. Brunvand photograph collection",uum_p0713.xml,80444/xv21707,0,0,0,0
"Venus Cahoon scrapbook",uum_accn2512.xml,80444/xv30895,0,0,0,0
"Bliss and Campbell architectural drawings",uum_accn2655.xml,80444/xv20358,0,0,0,0
"Hillary W. St. Clair papers",uum_accn2382.xml,80444/xv82308,0,0,0,0
"Harry S. Holcomb papers",uum_accn2315.xml,80444/xv42041,0,0,0,0
"Edina Literary and Debating Society records",uum_ms0059.xml,80444/xv58206,0,0,0,0
"Salt Lake City Library film collection",uum_accn2603.xml,80444/xv17404,0,0,0,0
"V. Mark Sumner report",uum_accn1459.xml,80444/xv47778,0,0,0,0
"Keene Curtis papers",uum_accn1468.xml,80444/xv23629,0,0,0,0
"Douglas Shipley papers",uum_accn2345.xml,80444/xv17816,0,0,0,0
"Robert Starr Waite papers",uum_accn0948.xml,80444/xv05963,0,0,0,0
"Borghild Marie Bergstedt Paulsen autobiography",uum_ms0162.xml,80444/xv15124,0,0,0,0
"Marjorie Chan papers",uum_accn2781.xml,80444/xv51736,0,0,0,0
"LaVerne A. Diehl papers",uum_accn2209.xml,80444/xv49084,0,0,0,0
"Bayard Mendenhall papers",uum_accn0215.xml,80444/xv48727,0,0,0,0
"Jayne Metos Coleman papers",uum_accn2472.xml,80444/xv07379,0,0,0,0
"Nauvoo steel engraving",uum_accn2613.xml,80444/xv16220,0,0,0,0
"Chris Jensen papers",uum_accn0410.xml,80444/xv41329,0,0,0,0
"Letter regarding travel from Chicago to Albuquerque",uum_accn2328.xml,80444/xv49682,0,0,0,0
"Richard K. Behrens papers",uum_accn2226.xml,80444/xv84036,0,0,0,0
"Lowell M. Durham papers",uum_accn0970.xml,80444/xv05047,0,0,0,0
"Craig Gorder photograph collection",uum_p0417.xml,80444/xv76025,0,0,0,0
"Stable ledger",uum_accn0573.xml,80444/xv08065,0,0,0,0
"Mormon History Association records",uum_accn0693.xml,80444/xv01348,0,0,0,0
"Salt Lake Abstract Company title",uum_accn2601.xml,80444/xv94577,0,0,0,0
"Paine brothers mining collection",uum_ms0349.xml,80444/xv48114,0,0,0,0
"Scott M. Matheson photograph collection",uum_p0290.xml,80444/xv08502,0,0,0,0
"Henry Chariton Jacobs papers",uum_accn2079.xml,80444/xv31704,0,0,0,0
"Richard K. Reuling papers",uum_accn2661.xml,80444/xv27218,0,0,0,0
"David Hanscom papers",uum_accn2424.xml,80444/xv64898,0,0,0,0
"Walter Gordon Clark papers",uum_accn2085.xml,80444/xv53604,0,0,0,0
"Utah Engineers Council records",uum_accn0587.xml,80444/xv30621,0,0,0,0
"John H. Benson papers",uum_ms0128.xml,80444/xv08755,0,0,0,0
"William and Madge Gygi papers",uum_accn1989.xml,80444/xv58914,0,0,0,0
"Measom family histories",uum_accn1118.xml,80444/xv71713,0,0,0,0
"Granite teacher training project",uum_accn0695.xml,80444/xv54296,0,0,0,0
"John A. Stone papers",uum_ms0395.xml,80444/xv15496,0,0,0,0
"Hays Gorey papers",uum_accn1596.xml,80444/xv29211,0,0,0,0
"William Rowley papers",uum_ms0061.xml,80444/xv03588,0,0,0,0
"Wallace S. Brooke papers",uum_accn1905.xml,80444/xv05850,0,0,0,0
"Coal shortage legislative hearings",uum_accn0479.xml,80444/xv01669,0,0,0,0
"Oprha Sweeten Boyden papers",uum_accn2828.xml,80444/xv08865,0,0,0,0
"John F. Flanagan papers",uum_accn1913.xml,80444/xv75622,0,0,0,0
"Lonnie Sparks papers",uum_accn1260.xml,80444/xv23544,0,0,0,0
"Salt Lake Valley Citizen's Council records",uum_ms0461.xml,80444/xv79101,0,0,0,0
"Salt Lake County Teachers Institute records",uum_accn2254.xml,80444/xv97412,0,0,0,0
"Shared Ministry in Utah records",uum_accn1646.xml,80444/xv29501,0,0,0,0
"Ole Pettit papers",uum_ms0250.xml,80444/xv99731,0,0,0,0
"Patterson family histories",uum_accn1119.xml,80444/xv63113,0,0,0,0
"Veterans Day records",uum_accn2721.xml,80444/xv99520,0,0,0,0
"Cyprian Marsh papers",uum_accn1627.xml,80444/xv62026,0,0,0,0
"Pro-Utah records",uum_ms0249.xml,80444/xv73056,0,0,0,0
"Virgin, Utah photograph collection",uum_p0239.xml,80444/xv66049,0,0,0,0
"Salt Lake Buddhist Church dedication program",uum_accn1499.xml,80444/xv43356,0,0,0,0
"Heber Lion Mining Company notice",uum_accn0548.xml,80444/xv02615,0,0,0,0
"Salt Lake City Corporation Planning Division records",uum_accn1946.xml,80444/xv21578,0,0,0,0
"Ted Johnson papers",uum_accn2788.xml,80444/xv42123,0,0,0,0
"Oregon-California Trails Association records",uum_accn1979.xml,80444/xv57440,0,0,0,0
"William Call papers",uum_accn0031.xml,80444/xv65902,0,0,0,0
"Young Women's journal records",uum_accn1538.xml,80444/xv81903,0,0,0,0
"S. Marsena Foster diaries",uum_ms0009.xml,80444/xv73529,0,0,0,0
"United Church of Christ (Congregational) photograph collection",uum_p0156.xml,80444/xv81600,0,0,0,0
