Title,Document Name,Ark Identifier,July,August,September,Total
"Trinity Lutheran Church, Freeland, Washington, Records",opvelca7a5_302.xml,80444/xv90777,0,0,0,0
"Nils-Harald Papers",opvsiemss_7.xml,80444/xv11862,0,0,0,0
"Hildur Larson Autobiography",opvsiemss_131.xml,80444/xv12753,0,0,0,0
"Svanøe Family History",opvsiemss_95.xml,80444/xv05718,0,0,0,0
"Prince of Peace Lutheran Church, Missoula, Montana, Records",opvelca7a3_120.xml,80444/xv90710,0,0,0,0
"Good Shepherd Lutheran Church, Salem, Oregon, Records",opvelca7a4_234.xml,80444/xv90606,0,0,0,0
"Bethany Lutheran Church, Longview, Washington, Records",opvelca7a5_327.xml,80444/xv03744,0,0,0,0
"Local Histories: Cowlitz County, Washington (State)",opvnpc1_7.xml,80444/xv30796,0,0,0,0
"Eulogy for Matthias Pedersen Øien",opvsiemss_86.xml,80444/xv79415,0,0,0,0
"Christ Lutheran Church, Ferndale, Washington, Records",opvelca7a5_300.xml,80444/xv07305,0,0,0,0
"Kremlin Lutheran Church, Kremlin, Montana, Records",opvelca7a3_107.xml,80444/xv10543,0,0,0,0
"August Merikanto Collection",opvsiemss_63.xml,80444/xv23391,0,0,0,0
"Grace Evangelical Lutheran Church, Port Townsend, Washington, Records",opvelca7a5_354.xml,80444/xv32730,0,0,0,0
"Bethel Lutheran Church, Portland, Oregon, Records",opvelca7a4_210.xml,80444/xv11596,0,0,0,0
"Family of Grace Lutheran Church, Auburn, Washington, Records",opvelca7a5_256.xml,80444/xv87469,0,0,0,0
"Faith Lutheran Church, Seattle, Washington, Records",opvelca7a5_374.xml,80444/xv64776,0,0,0,0
"Scandinavian Materials in Mortvedt Library Research Paper",opvsiemss_117.xml,80444/xv98675,0,0,0,0
"The Gjøa Collection",opvsiemss_62.xml,80444/xv39010,0,0,0,0
"Holy Trinity Lutheran Church, Spokane, Washington, Records",opvelca7a5_401.xml,80444/xv57666,0,0,0,0
"Ulrikka F. Bruun Poetry Collection",opvsiemss_84.xml,80444/xv12826,0,0,0,0
"Holy Trinity Lutheran Church, Portland,Oregon, Records",opvelca7a4_215.xml,80444/xv47341,0,0,0,0
"First Lutheran Church, Sandpoint, Idaho, Records",opvelca7a2_53.xml,80444/xv79238,0,0,0,0
"Eulogy for Jacob D. Jacobsen",opvsiemss_106.xml,80444/xv75924,0,0,0,0
"Prince of Peace Lutheran Church, Seatac, Washington, Records",opvelca7a5_385.xml,80444/xv06704,0,0,0,0
"Shepherd of the Valley Lutheran Church, Beaverton, Oregon, Records",opvelca7a4_153.xml,80444/xv47274,0,0,0,0
"Gina Ruud Anderson Biography",opvsiemss_108.xml,80444/xv79815,0,0,0,0
"Our Redeemer Lutheran Church, Hood River, Oregon, Records",opvelca7a4_187.xml,80444/xv26556,0,0,0,0
"Central Lutheran Church, Morton, Washington, Records",opvelca7a5_335.xml,80444/xv47958,0,0,0,0
"Trinity Lutheran Church, Dallas, Oregon, Records",opvelca7a4_170.xml,80444/xv82043,0,0,0,0
"Broadland Knutzen (Inga) Biography",opvsiemss_3.xml,80444/xv27337,0,0,0,0
"Good Shepherd Lutheran Church,Wasilla, Alaska, Records",opvelca7a1_23.xml,80444/xv53680,0,0,0,0
"Martin Luther Lutheran Church",opvelca7_16.xml,80444/xv17802,0,0,0,0
"Johannes B. Wist Biographical Information",opvsiemss_82.xml,80444/xv64175,0,0,0,0
"Bethany Lutheran Church, Bainbridge Island, Washington, Records",opvelca7a5_258.xml,80444/xv36886,0,0,0,0
"Gull Harbor Lutheran Church, Olympia, Washington, Records",opvelca7a5_346.xml,80444/xv01596,0,0,0,0
"Knud Olsen Hovie Vaccination Certificate",opvsiemss_87.xml,80444/xv18869,0,0,0,0
"Holy Sacrament Lutheran Church Records",opvelca7_6.xml,80444/xv15405,0,0,0,0
"St. Paul's Lutheran Church, Chewelah, Washington, Records",opvelca7a5_280.xml,80444/xv28997,0,0,0,0
"Bethel Lutheran Church, Great Falls, Montana, Records",opvelca7a3_104.xml,80444/xv32669,0,0,0,0
"Olof and Lars Johnson Collection",opvsiemss_65.xml,80444/xv60498,0,0,0,0
"Antoinetta Wilhelmina Nordström Immigration Document",opvsiemss_88.xml,80444/xv72067,0,0,0,0
"Creator Lutheran Church, Sumner, Washington, Records",opvelca7a5_410.xml,80444/xv62112,0,0,0,0
"Family of Christ Lutheran Church, Vancouver, Washington, Records",opvelca7a5_422.xml,80444/xv89373,0,0,0,0
"G. and Klara Holmqvist Correspondence",opvsiemss_104.xml,80444/xv85351,0,0,0,0
"Saint Mark Lutheran Church Anchorage, Alaska, Records",opvelca7a1_6.xml,80444/xv74438,0,0,0,0
"Gloria Dei Lutheran Church, Kelso, Washington, Records",opvelca7a5_311.xml,80444/xv38165,0,0,0,0
"Emanuel Lutheran Church, Blackfoot, Idaho, Records",opvelca7a2_24.xml,80444/xv77157,0,0,0,0
"Eulogy for Sven Oftedal",opvsiemss_107.xml,80444/xv52282,0,0,0,0
"Kinfolk",opvsiemss_75.xml,80444/xv95748,0,0,0,0
"Luther Memorial Lutheran Church, Seattle, Washington, Records",opvelca7a5_380.xml,80444/xv74496,0,0,0,0
"Bethel Lutheran Church, Great Falls, Montana, Records",opvelca7a3_88.xml,80444/xv46868,0,0,0,0
,,Totals,5694,4707,4933,15334
