Title,Document Name,Ark Identifier,July,August,September,Total
"Holmstrom (Haldane "Buzz") diaries",oru_a213.xml,80444/xv10757,0,0,2,2
"Dunham Printing Company financial records",oru_b021.xml,80444/xv67538,0,0,2,2
"Smith (Delazon) letter",oru_ca1855sept15.xml,80444/xv80496,2,0,0,2
"Pioneer Real Estate Company records",oru_bx101.xml,80444/xv44439,0,0,2,2
"Newton (Charles B.) reminiscences",oru_a211.xml,80444/xv98330,0,1,1,2
"Belknap (George) papers",oru_ua208.xml,80444/xv80703,0,0,2,2
"Hardy (H. Epps) letter",oru_ca1872feb16.xml,80444/xv78961,0,0,2,2
"Griffin (Myron) papers",oru_ax723.xml,80444/xv18698,0,2,0,2
"Miller (Henry B.) papers",oru_a269.xml,80444/xv02114,0,2,0,2
"Davis (Charles E.) Papers on Civilian Public Service and the Untide Press",oru_coll470.xml,80444/xv98983,0,1,1,2
"W.W. Baker and Company bill of lading",oru_ca1863mar14.xml,80444/xv88565,0,0,2,2
"Oregon. State Defense Council. Lane County records",oru_bx035.xml,80444/xv32257,0,0,2,2
"Hermann (Binger) letters",oru_ca1891nov4.xml,80444/xv94729,0,2,0,2
"Columbia (steamship) bill of lading",oru_ca1860july3.xml,80444/xv85623,0,0,2,2
"German Prisoner of War collection",oru_coll469.xml,80444/xv60339,0,0,2,2
"Kola Neis Hop Company corporate records",oru_b050.xml,80444/xv51806,0,2,0,2
"American Council for Emigres in the Professions (ACEP) records",oru_b149.xml,80444/xv22644,0,0,2,2
"Right to Pride records",oru_coll354.xml,80444/xv96740,0,1,1,2
"Terry (Chester N.) letter",oru_ca1873apr17.xml,80444/xv73046,0,0,2,2
"McKim, Mead and White notice of lien",oru_ca1885feb18.xml,80444/xv41213,0,0,2,2
"Davis (William B.) letter",oru_ca1853dec21.xml,80444/xv94512,2,0,0,2
"L. E. Blain Clothing Company records",oru_bx003.xml,80444/xv48468,0,0,2,2
"Bartrum (Smith C.) papers",oru_cbb286.xml,80444/xv49475,0,2,0,2
"Willamette Falls Canal Company records",oru_ca1865aug25.xml,80444/xv76840,0,0,2,2
"Bynner (Witter) poems",oru_ca1916jan1.xml,80444/xv11090,2,0,0,2
"Sperry (James B.) papers",oru_cbsp37.xml,80444/xv44869,2,0,0,2
"Miller (Miles M.) letter",oru_ca1868july30.xml,80444/xv44979,0,0,2,2
"Cheney (George Parkhurst) papers",oru_ax256.xml,80444/xv88351,0,0,2,2
"Forest Grove Door and Lumber Co. minute book",oru_b026.xml,80444/xv10498,2,0,0,2
"Kleinsorge (Paul Lincoln) papers",oru_bx157.xml,80444/xv89520,0,2,0,2
"Craig (David Watson) letter to William L. Adams",oru_ca1863nov4.xml,80444/xv43673,1,1,0,2
"Hanzlik (Edward John) papers",oru_ax142.xml,80444/xv65737,2,0,0,2
"Miscellaneous Subject Files",oru_coll240.xml,80444/xv56649,0,0,2,2
"Prince Ernest (Ship) log",oru_b114.xml,80444/xv05737,1,0,1,2
"Meyendorff (Michael A.) papers",oru_ax152.xml,80444/xv24121,0,2,0,2
"Sox (Edward Franklin and Carlton Edward) Papers",oru_ax168.xml,80444/xv53271,0,1,1,2
"Imhoff (Jacob) letter to Agnes Plummer",oru_ca1899may24.xml,80444/xv36746,0,0,2,2
"Steininger (Russell) papers",oru_a178.xml,80444/xv68760,0,2,0,2
"Robbins (Marcus W.) papers",oru_ax512.xml,80444/xv45596,0,1,1,2
"Jack (T. P.) petition",oru_ca1873feb1.xml,80444/xv25100,0,0,2,2
"Huston (Henry Clay) papers",oru_ax146.xml,80444/xv61567,0,1,1,2
"Mahone (Luther D.) papers",oru_coll080.xml,80444/xv75473,0,0,2,2
"Pettygrove (Francis W.) bond",oru_ca1848jan29.xml,80444/xv61499,0,0,2,2
"Regular Donkey Club records",oru_b097.xml,80444/xv26492,0,1,1,2
"Oregon Iron Company records",oru_bx020.xml,80444/xv42562,0,0,2,2
"Western Union Telegraph Co. transcripts of reports",oru_b125.xml,80444/xv92660,2,0,0,2
"Hair (Washington M.) farm account book",oru_b156.xml,80444/xv17980,0,0,2,2
"Barretto (Laurence B.) papers",oru_coll017.xml,80444/xv08068,1,0,1,2
"McNulty (Faith) manuscripts",oru_a201.xml,80444/xv78518,0,2,0,2
"Cornelius (Thomas R.) deposition",oru_ca1884jan1.xml,80444/xv68566,0,0,2,2
"Olney (Cyrus), Astoria letter to A. B. Hallock",oru_ca1860oct29.xml,80444/xv15591,0,0,2,2
"Jackson County Oregon Coroner report",oru_ca1859may7.xml,80444/xv15634,0,0,2,2
"Base Line Lumber Co. outgoing correspondence",oru_b011.xml,80444/xv01589,1,1,0,2
"Federn (Walter) papers",oru_a295.xml,80444/xv92779,0,0,2,2
"Committee to Keep Firemen Police and Teachers on the Job records",oru_bx162.xml,80444/xv74633,0,0,2,2
"Bettis (Stan) manuscript",oru_sfm069.xml,80444/xv28436,0,2,0,2
"Collection of autographs of literary and political persons",oru_coll390.xml,80444/xv46456,0,0,2,2
"Brown (Joseph Henry) letter to John H. Mitchell",oru_ca1893may18.xml,80444/xv82833,2,0,0,2
"Mitchell (Dwight E.) papers",oru_ax791.xml,80444/xv53131,0,2,0,2
"Ballinger (Thomas O.) papers",oru_ua206.xml,80444/xv43182,1,1,0,2
"Wilkins (David) letter to Oregon City merchants and businessmen",oru_ca1849sep26.xml,80444/xv37466,1,1,0,2
"Adams (George O.) radical literature collection",oru_f335ad1.xml,80444/xv70730,0,2,0,2
"Mount St. Helens photographs",oru_ph319.xml,80444/xv94067,0,0,2,2
"De Witt (Francis) deed",oru_ca1852aug18.xml,80444/xv42031,0,0,2,2
"Alden Fruit Preserving Co. records",oru_b008.xml,80444/xv18191,0,0,2,2
"Proehl (Frederick) papers",oru_ax598.xml,80444/xv05447,0,0,2,2
"Miller (Joaquin) letter to Lee Moorhouse",oru_ca1907july12.xml,80444/xv58514,2,0,0,2
"Oregon and California Advisory Board records",oru_bx056.xml,80444/xv88299,0,0,2,2
"Marks (Laurie J.) papers",oru_coll422.xml,80444/xv92330,0,0,2,2
"Oregon Rockefeller Campaign Committee records",oru_bx121.xml,80444/xv40805,0,0,2,2
"Nesmith (Georgia) letter to James Willis Nesmith",oru_ca1893sep28.xml,80444/xv01190,0,0,2,2
"Curry (George Law) letters",oru_a025.xml,80444/xv36145,0,0,2,2
"Lesslie (Eva S.) diary",oru_a155.xml,80444/xv74716,0,0,2,2
"Office of the President: Clarence Valentine Boyer records",oru_ua001_006.xml,80444/xv81024,1,1,0,2
"Bradshaw (Homer V.) report",oru_a204.xml,80444/xv07891,0,0,2,2
"Griffenhagen-Kroeger Inc. Philippines Public Administration Study records",oru_bx086.xml,80444/xv38760,1,1,0,2
"Hurricane (Sailing ship) documents, receipts, and related papers",oru_b035.xml,80444/xv33483,0,0,2,2
"Williams (John R.) letters to Lucy Applegate",oru_a148.xml,80444/xv99224,0,1,1,2
"Umpqua Academy Association records",oru_b087.xml,80444/xv17932,0,2,0,2
"Rice (Donald Blair) correspondence",oru_a187.xml,80444/xv70947,0,2,0,2
"Teall (Kaye M.) papers",oru_ax385.xml,80444/xv30328,2,0,0,2
"Independent Order of Odd Fellows, Empire City, Or. correspondence",oru_ca1872sept23.xml,80444/xv74566,0,0,2,2
"Office of the President: Myles Brand records",oru_ua001_015.xml,80444/xv16546,0,2,0,2
"Eugene Fruit Growers Association records",oru_b165.xml,80444/xv23806,0,0,2,2
"Murray (George W.) letter to W. W. Baker and Company",oru_ca1863sep18.xml,80444/xv31787,0,2,0,2
"Cornelius (Thomas R.) letter",oru_ca1855oct20.xml,80444/xv46850,2,0,0,2
"Hardy (W. H.) letter to Fred Lockley",oru_ca1918nov18.xml,80444/xv53463,2,0,0,2
"B'nai B'rith Portland Lodge No. 65 records",oru_ax218.xml,80444/xv98736,0,2,0,2
"William F. Browne (schooner) bill of lading",oru_ca1865apr13.xml,80444/xv11355,2,0,0,2
"Office of the President: Paul Olum records",oru_ua001_014.xml,80444/xv25781,0,2,0,2
"Apperson (John T.) daybook",oru_b009.xml,80444/xv06314,2,0,0,2
"Allingham (George) letter to William Allingham",oru_ca1852mar28.xml,80444/xv99356,2,0,0,2
"Oregon and California Railroad Company petition",oru_ca1881aug31.xml,80444/xv52227,0,2,0,2
"Turnbull (George Stanley) papers",oru_a306.xml,80444/xv74664,1,1,0,2
"Oregon Rural Electric Cooperative Association records",oru_bx038.xml,80444/xv08804,0,2,0,2
"California Townsend Club records",oru_bx181.xml,80444/xv62515,0,1,1,2
"Frazar (Thomas) reminiscences to 1853, including the history of the Frazar family in America",oru_cbf869.xml,80444/xv58755,0,0,2,2
"Groff-Smith (Mrs. Everitt) autobiography",oru_cbg893.xml,80444/xv80401,2,0,0,2
"Heyman (A.C.) papers",oru_coll208.xml,80444/xv89376,0,0,2,2
"Lay Council for Better Education, Lane County School District No. 69 records",oru_b146.xml,80444/xv68688,0,0,2,2
"Williams (T. F.and G. F.) legal document",oru_ca1883nov5.xml,80444/xv26495,0,0,2,2
"Williams (Moses Allen) diary and records",oru_ax099.xml,80444/xv58975,2,0,0,2
"Orides Club records",oru_ua152.xml,80444/xv61929,0,0,2,2
"Isbell (Crawford) papers",oru_a061.xml,80444/xv61138,0,0,2,2
"Smith (T.J.) letter",oru_ca1870jan26.xml,80444/xv69805,0,0,2,2
"World Without War Council records",oru_bx179.xml,80444/xv15795,0,1,0,1
"Bankhardt (Frederick) diaries and correspondence",oru_a179.xml,80444/xv98672,0,0,1,1
"Murrin (Christopher) comic collection",oru_coll468.xml,80444/xv15899,0,0,1,1
"Clackamas County County Court certificate of tax",oru_ca1857oct1.xml,80444/xv32324,0,0,1,1
"Smith (James C.) letters patent",oru_ca1883june19.xml,80444/xv06900,0,0,1,1
"Mitchell (John Hipple) legal document",oru_ca1869dec20.xml,80444/xv71578,0,1,0,1
"Yocom (Harry B.) faculty papers",oru_ua225.xml,80444/xv20312,0,0,1,1
"Prichard (William S.) letters from Iowa, California, and Union County, Oregon",oru_a099.xml,80444/xv98950,1,0,0,1
"Welch (John W.) letter to Sarah Welch Wood",oru_ca1917feb24.xml,80444/xv50708,0,0,1,1
"Office of the President: Robert D. Clark records",oru_ua001_012.xml,80444/xv97128,1,0,0,1
"Smith (Harold B.) letter",oru_ca1919jan5.xml,80444/xv23474,0,1,0,1
"White (Elijah) bond",oru_ca1846aug13.xml,80444/xv46896,0,1,0,1
"Rarick (Charles Claudius) papers",oru_ax090.xml,80444/xv34655,0,1,0,1
"Office of the President: Charles Ellicott Johnson / N. Ray Hawk records",oru_ua001_011.xml,80444/xv19488,0,0,1,1
"Yamhill Steamboat Company journal",oru_b120.xml,80444/xv03332,1,0,0,1
"Hammond (William H.) photographs",oru_coll462.xml,80444/xv32290,0,0,1,1
"Trimble (Louis Preston) papers",oru_ax251.xml,80444/xv49099,0,0,1,1
"Poor (Lester) papers",oru_ax384.xml,80444/xv87042,0,0,1,1
"Civilian Conservation Corps (CCC), Company 2110 newspaper",oru_coll386.xml,80444/xv14498,1,0,0,1
"Smith (James L.) letter to Myron Eells",oru_ca1891may29.xml,80444/xv25131,1,0,0,1
"Pacific Coast Marine Fireman, Oilers, Watertenders, and Wipers Association, Seattle Branch records",oru_bx044.xml,80444/xv23596,0,0,1,1
"Patterson (C. A.) contract",oru_ca1905aug21.xml,80444/xv56738,0,0,1,1
"Nesmith (James Willis) print block and broadside",oru_sfm071.xml,80444/xv09048,0,0,1,1
"Hall (Grace E.) papers",oru_ax792.xml,80444/xv24060,0,1,0,1
"Brown (Joseph Henry) letter to Nettie Spencer",oru_ca1895apr27.xml,80444/xv00717,1,0,0,1
"Lane County School District minutes of school directors meetings",oru_b132.xml,80444/xv01129,0,0,1,1
"Donaldson (James T.) papers",oru_a028.xml,80444/xv43331,0,1,0,1
"Johnson (John Laurence) diary and letter",oru_a270.xml,80444/xv66528,0,0,1,1
"Whiteaker (John) papers",oru_a132.xml,80444/xv12933,1,0,0,1
"Lundquist College of Business (LCB) records",oru_ua039.xml,80444/xv83035,1,0,0,1
"Kelsay (Robert C.) Forest Service diaries",oru_a212.xml,80444/xv81542,0,0,1,1
"Oregon Quicksilver Incorporated mining records",oru_coll423.xml,80444/xv98367,0,1,0,1
"Frederick E. Baker and Associates accounts records",oru_bx030.xml,80444/xv51852,1,0,0,1
"Williams (V.) journal",oru_a134.xml,80444/xv74002,0,1,0,1
"Woodworth (Edwin A.) papers",oru_ax497.xml,80444/xv39456,0,0,1,1
"Howard (William) diary",oru_a056.xml,80444/xv98812,0,1,0,1
"Bohanon (Eunice Blake) Papers",oru_ax342.xml,80444/xv86542,1,0,0,1
"Dodge (Orvil and Alice) letters to David P. Walrad",oru_a261.xml,80444/xv78509,1,0,0,1
"Pacific Northwest Hardwood Association records",oru_b080.xml,80444/xv21243,0,1,0,1
"Daughters of the American Revolution, Oregon Chapter correspondence",oru_a227.xml,80444/xv19338,1,0,0,1
"Gale (W.) letter",oru_ca1848july5.xml,80444/xv99548,0,0,1,1
"Worden (William) papers",oru_ax638.xml,80444/xv05496,1,0,0,1
"Alvord (Benjamin) letter to J.M. Sutton",oru_ca1863july16.xml,80444/xv98825,0,1,0,1
"Cronise (Ralph Reynolds) papers",oru_ax578.xml,80444/xv96212,1,0,0,1
"Kellogg (Edwin Dwight) papers",oru_f252k291.xml,80444/xv26431,0,0,1,1
"Patch (Charles C.) papers",oru_ax621.xml,80444/xv71173,1,0,0,1
"Kaufman (Victor) papers",oru_ax380.xml,80444/xv68847,1,0,0,1
"Miller (John J.) papers",oru_ax382.xml,80444/xv24057,0,0,1,1
"McGaughey (Dudley Dean) papers",oru_coll211.xml,80444/xv15249,0,1,0,1
"Woodmen of the World. Junction City Camp No. 446 minutes",oru_b074.xml,80444/xv43075,0,0,1,1
"San Francisco Market Review newspaper",oru_coll384.xml,80444/xv46813,0,0,1,1
"Merovitch (Alexander) papers",oru_ax288.xml,80444/xv31109,1,0,0,1
"University of Oregon Faculty Assembly and University Senate records",oru_ua062.xml,80444/xv02844,0,0,1,1
"Gleim (William C.) letters",oru_a143.xml,80444/xv79287,0,0,1,1
"Gardner (Ira) letters from Oregon",oru_a256.xml,80444/xv56872,0,1,0,1
"Lerrigo (Charles Henry) papers",oru_ax560.xml,80444/xv96838,0,1,0,1
"Ballard (Dean D.) papers",oru_ax258.xml,80444/xv04983,1,0,0,1
"Wilson (Woodrow) letter to Matthew H. Douglass",oru_ca1902july12.xml,80444/xv68475,0,0,1,1
"Collection of Portland, Oregon theater programs",oru_cat34.xml,80444/xv36511,0,0,1,1
"Smith (Lura McLane) collection of Korean missionary materials",oru_a293.xml,80444/xv63110,0,0,1,1
"Office of the President: William C. Jones (acting) and Arthur S. Flemming records",oru_ua001_010.xml,80444/xv52880,0,0,1,1
"Morris Music Store day book",oru_b049.xml,80444/xv09674,0,1,0,1
"Haines family miscellaneous accounts book and receipts",oru_cah127.xml,80444/xv50741,0,0,1,1
"Northwest Public Power Association, executive secretary's records",oru_bx133.xml,80444/xv68075,0,0,1,1
"Coos Bay Harbor records",oru_b018.xml,80444/xv75286,0,0,1,1
"Taylor (Matthew) papers",oru_ax367.xml,80444/xv76367,0,0,1,1
"Griffin (John Smith) papers",oru_ca1842dec31.xml,80444/xv52011,0,1,0,1
"Van Waters (George Browne) papers",oru_ax215.xml,80444/xv03530,1,0,0,1
"Oregon Territory, Militia Quartermaster department voucher",oru_ca1856aug15.xml,80444/xv45773,0,1,0,1
"Grover (A. J.) letter to Edwin Beebe",oru_ca1863jan5.xml,80444/xv27609,0,0,1,1
"Office of the President: Frank Strong records",oru_ua001_003.xml,80444/xv07012,1,0,0,1
"Umatilla County, Oregon Assessor records",oru_bx192.xml,80444/xv24310,0,0,1,1
"Waldo (Mary Jane) papers",oru_ax427.xml,80444/xv17700,0,0,1,1
"Patriots of America, Hillsboro, Oregon Lodge No. 1 records",oru_b076.xml,80444/xv09063,0,0,1,1
"Rase (Frederick W.) field diaries",oru_a102.xml,80444/xv24023,0,0,1,1
"Ruhl (Robert W.) papers",oru_coll224.xml,80444/xv40905,0,0,1,1
"Craft (Daniel) order of payment",oru_ca1855june26.xml,80444/xv42749,0,1,0,1
"Leland (Levi) letter",oru_ca1884jan7.xml,80444/xv65777,0,1,0,1
"Fairchild (Hymen) land sale agreement",oru_ca1858oct5.xml,80444/xv38339,0,1,0,1
"Nilsson (Adolph) field diaries",oru_a092.xml,80444/xv52923,0,0,1,1
"Day (Gerry) papers",oru_ax436.xml,80444/xv52709,0,1,0,1
"Fenton (Katherine L.) letter",oru_ca1926oct30.xml,80444/xv59277,0,0,1,1
"McMinnville Ladies Sanitary Aid Society records",oru_b152.xml,80444/xv93237,0,0,1,1
"Robinson (Charles William) radio scripts",oru_f808r56.xml,80444/xv82485,0,1,0,1
"Stadelman (Peter John) legislative correspondence",oru_ax238.xml,80444/xv27969,0,0,1,1
"Smith (Harold B.) letter",oru_ca1918dec19.xml,80444/xv64538,0,1,0,1
"Shipley (William A.) papers",oru_ca1866june9.xml,80444/xv71484,0,0,1,1
"McBain (Bertram Telfer) papers",oru_ax253.xml,80444/xv69580,1,0,0,1
"Socialist Party of Springfield (Or) Local treasurer's book",oru_b157.xml,80444/xv05569,0,0,1,1
"Jhabvala (Ruth Prawer) papers",oru_coll457.xml,80444/xv33267,0,0,1,1
"Cheshire (Gifford) manuscripts",oru_ax375.xml,80444/xv75485,0,0,1,1
"Mitchell (Glenn E.) papers",oru_ax158.xml,80444/xv38458,0,1,0,1
"Offord (Lenore Glen) papers",oru_ax845.xml,80444/xv58676,0,1,0,1
"Standard Corporation records",oru_bx188.xml,80444/xv64520,0,1,0,1
"Swiftsure (Ship) log and recipe book",oru_b118.xml,80444/xv64291,0,0,1,1
"Hamilton (James Watson) diary",oru_a045.xml,80444/xv12173,0,1,0,1
"Ross (Vernon) papers",oru_ax780.xml,80444/xv00976,0,0,1,1
"Jones (W. Al) letters received",oru_a140.xml,80444/xv73605,0,1,0,1
"Boeckman (Charles) papers",oru_ax329.xml,80444/xv84085,1,0,0,1
"Polhemus (James Henry) papers",oru_ax299.xml,80444/xv33309,0,0,1,1
"Fenton family letters",oru_a037.xml,80444/xv78109,0,0,1,1
"Dunbar (Elizabeth G. Lewis) autobiography",oru_a294.xml,80444/xv84448,0,1,0,1
"Clatsop County, Oregon School District No. 1 land conveyance agreement",oru_ca1865jan9.xml,80444/xv23757,0,0,1,1
"Pelz (Victor H.) papers",oru_ax644.xml,80444/xv26428,0,1,0,1
"Parrish (J. L. ) and Company account book",oru_b053.xml,80444/xv74813,0,0,1,1
"Coulee City, Wash. Chamber of Commerce records",oru_bx054.xml,80444/xv50360,0,1,0,1
"Oberlin (Gladys) papers",oru_coll050.xml,80444/xv32501,0,0,0,0
"Ingersoll (Charles Jared), letter on the Oregon question",oru_ca1846mar3.xml,80444/xv54464,0,0,0,0
"Three poems about Oregon river boating",oru_ca1888jan1.xml,80444/xv51397,0,0,0,0
"Metschan Family papers",oru_ax686.xml,80444/xv76867,0,0,0,0
"Pease (Clifton) papers",oru_ax161.xml,80444/xv36004,0,0,0,0
"United States Spruce Production Corporation records",oru_bx114.xml,80444/xv64633,0,0,0,0
"Princess Royal (Ship) log",oru_b115.xml,80444/xv20498,0,0,0,0
"McGarity (Daniel J.) papers",oru_a184.xml,80444/xv44052,0,0,0,0
"Mowry (Sylvester) letter",oru_a084.xml,80444/xv88876,0,0,0,0
"McGaw (James A. P.) pastor's register",oru_a076.xml,80444/xv16879,0,0,0,0
"Walker (Marcus Whitman) letters",oru_a175.xml,80444/xv83105,0,0,0,0
"Turner (Laura E.) household account book and weather record",oru_a124.xml,80444/xv69335,0,0,0,0
"Lait (Jacquin "Jake" L.) papers",oru_ax346.xml,80444/xv32681,0,0,0,0
"Guttry (J. K.) diary",oru_a240.xml,80444/xv00674,0,0,0,0
"Christ (J. H. (John Henry)) papers",oru_ax767.xml,80444/xv19888,0,0,0,0
"Daggett (Junior F.) papers",oru_ax029.xml,80444/xv88522,0,0,0,0
"Elston (Allan) papers",oru_ax280.xml,80444/xv45861,0,0,0,0
"Mullarky (Douglas) papers",oru_a167.xml,80444/xv72296,0,0,0,0
"Smith (D.) notice to citizens of Tualatin Plains, OR",oru_ca1850dec18.xml,80444/xv30825,0,0,0,0
"Hall (Lawrence) commonplace book",oru_a044.xml,80444/xv44757,0,0,0,0
"Canaday (Madison) account book",oru_a015.xml,80444/xv57617,0,0,0,0
"U. S. Civil Aeronautics Board records of dockets",oru_bx164.xml,80444/xv99606,0,0,0,0
"School of Music and Dance records",oru_ua044.xml,80444/xv07336,0,0,0,0
"Scott (Hamilton) diary",oru_a108.xml,80444/xv04315,0,0,0,0
"Washington Street Market Co. records",oru_b070.xml,80444/xv17330,0,0,0,0
"Bunting and Trulove papers",oru_bx180.xml,80444/xv07083,0,0,0,0
"Office of University Housing records",oru_ua113.xml,80444/xv70352,0,0,0,0
"Villair, John Joseph reminiscences",oru_cbv711.xml,80444/xv13104,0,0,0,0
"Investment in the Future of Oregon publications",oru_ua203.xml,80444/xv14358,0,0,0,0
"Dennison (A.P.) papers",oru_a177.xml,80444/xv49337,0,0,0,0
"Anderson (Clarence William) papers",oru_ax444.xml,80444/xv02517,0,0,0,0
"Deschutes County, Or. Tax Supervising and Conservation Commission minutes",oru_b100.xml,80444/xv19131,0,0,0,0
"Smith (Roy K. and Lura McLane) letters from Korea",oru_a206.xml,80444/xv20419,0,0,0,0
"Hancock (Ralph Lowell) papers",oru_ax708.xml,80444/xv13952,0,0,0,0
"Mattoon (Charles Hiram ) letter to Hill (Reuben C.)",oru_ca1862jan18.xml,80444/xv71282,0,0,0,0
"Mackie (David I.) addresses and statements",oru_ax504.xml,80444/xv52935,0,0,0,0
"Eccles (John F.) letter to Colonel Brophy",oru_ca1862mar13.xml,80444/xv67901,0,0,0,0
"Allen and Lewis Company records",oru_bx097.xml,80444/xv08593,0,0,0,0
"Metcalf (T.) letter to Albert A. Durham",oru_ca1854mar29.xml,80444/xv87164,0,0,0,0
"Hallock & Day Co. (Portland, Or.) ledger",oru_b030.xml,80444/xv79141,0,0,0,0
"Safe Ride records",oru_ua190.xml,80444/xv26641,0,0,0,0
"San Juan Boundary Dispute collection",oru_coll212.xml,80444/xv11550,0,0,0,0
"Linn Baseball Club records",oru_b095.xml,80444/xv48376,0,0,0,0
"Robinson (Will H.) letter to Grace Plummer",oru_ca1899feb12.xml,80444/xv33013,0,0,0,0
"Gildez (George F.) pilot books",oru_ax137.xml,80444/xv72830,0,0,0,0
"Committee on Courses records",oru_ua105.xml,80444/xv43054,0,0,0,0
"Barlow and Fuller (Grocery) ledger",oru_b179.xml,80444/xv14181,0,0,0,0
"Oregon. Legislative Assembly. Interim Committee on Study Workman's Compensation Law records",oru_bx062.xml,80444/xv13372,0,0,0,0
"Registration Committee records",oru_ua185.xml,80444/xv74407,0,0,0,0
"Stedman (Alfred Delos) scrapbooks",oru_cast31.xml,80444/xv73324,0,0,0,0
"Oregon Homestead Company records",oru_bx085.xml,80444/xv92706,0,0,0,0
"Portland Seamen's Friend Society account book",oru_b093.xml,80444/xv05929,0,0,0,0
"Cooley & Company records",oru_bx186.xml,80444/xv14309,0,0,0,0
"Chavner (Thomas) petition",oru_ca1864oct24.xml,80444/xv64398,0,0,0,0
"Parker (N.O.) letter",oru_ca1872dec21.xml,80444/xv70611,0,0,0,0
"Ridgeway (George W.) field diaries",oru_a103.xml,80444/xv81311,0,0,0,0
"Wilhoit Springs Resort records",oru_bx027.xml,80444/xv35708,0,0,0,0
"Campus Planning and Real Estate records",oru_ua058.xml,80444/xv58837,0,0,0,0
"Department of Political Science records",oru_ua068.xml,80444/xv40841,0,0,0,0
"Baker, Rawalt, and Hoffman Family papers",oru_ax007.xml,80444/xv17880,0,0,0,0
"Unknown",oru_coll421.xml,80444/xv54348,0,0,0,0
"Williams (Edward B.) letters",oru_a176.xml,80444/xv28302,0,0,0,0
"Villard Hall Centennial records",oru_ua083.xml,80444/xv61956,0,0,0,0
"Dawson (Orion B.) papers",oru_coll463.xml,80444/xv87359,0,0,0,0
"Steckel (Samuel J.) diary",oru_a117.xml,80444/xv82821,0,0,0,0
"Eakin (S. B.) diary",oru_a031.xml,80444/xv62283,0,0,0,0
"Seitz (Corwin V.) papers",oru_ax677.xml,80444/xv20642,0,0,0,0
"Spencer Hall agreement with Milwaukie, Oregon",oru_ca1865aug29.xml,80444/xv18466,0,0,0,0
"Handsaker (John Jacob) autobiography and family papers",oru_cbh192.xml,80444/xv65493,0,0,0,0
"West (George Miller) transcribed reminiscence of journey to Oregon.",oru_cbw52.xml,80444/xv04663,0,0,0,0
"Middle Sister register",oru_cam584.xml,80444/xv35629,0,0,0,0
"Neeve (James W.) letters to Janet Marshall",oru_coll380.xml,80444/xv96600,0,0,0,0
"Boehl (Victor) papers",oru_ax543.xml,80444/xv48754,0,0,0,0
"Silver Creek Recreational Area Advisory Committee records",oru_b098.xml,80444/xv86245,0,0,0,0
"Brownsville Industrial Co. ledgers",oru_b014.xml,80444/xv38101,0,0,0,0
"Peg Leg Mining and Milling Co. records",oru_b055.xml,80444/xv48171,0,0,0,0
"Phi Chi Theta records",oru_ua183.xml,80444/xv41912,0,0,0,0
"Red Star Roller Mills records",oru_b188.xml,80444/xv67056,0,0,0,0
"Columbia River Meat Co. records",oru_b017.xml,80444/xv74414,0,0,0,0
"Department of English records",oru_ua182.xml,80444/xv01486,0,0,0,0
"Barret (H. L.) letter to Thomas R. Cornelius",oru_ca1884feb24.xml,80444/xv12832,0,0,0,0
"Morton (Margaret "Peg") papers",oru_coll434.xml,80444/xv59848,0,0,0,0
"Willamette Draying and Forwarding Co. journal and day book",oru_b145.xml,80444/xv31088,0,0,0,0
"The Honey Bee newspaper issue",oru_f070h8.xml,80444/xv64129,0,0,0,0
"Portland, Oregon Merchants & Ship Owners petition",oru_ca1854nov1.xml,80444/xv46026,0,0,0,0
"Anderson (Van Winkle) papers",oru_ax113.xml,80444/xv75808,0,0,0,0
"St. Johns Waterworks and Lighting Co. records",oru_b061.xml,80444/xv67004,0,0,0,0
"Hastie (Sam T.), Cincinnati, Oh., letter to Edward Quackenbush, Portland, Oregon",oru_ca1886june7.xml,80444/xv71780,0,0,0,0
"Portland Oregon Metropolitan Study Commission records",oru_bx144.xml,80444/xv53530,0,0,0,0
"Hemenway (Ansel) diary",oru_a049.xml,80444/xv89166,0,0,0,0
"Oregon. Governor's Advisory Committee to Study Problems of Workmen's Compensation records",oru_bx128.xml,80444/xv45675,0,0,0,0
"Basinski (Julius) reminiscences and letters received",oru_a157.xml,80444/xv78308,0,0,0,0
"Women's Faculty Club records",oru_ua086.xml,80444/xv91921,0,0,0,0
"Marion County School District records",oru_b084.xml,80444/xv80267,0,0,0,0
"Fruit Growers Association of Southern Oregon record book",oru_b079.xml,80444/xv37054,0,0,0,0
"Smith (Roy K. and Lura McLane) collection of Korean missionary materials",oru_ax706.xml,80444/xv13613,0,0,0,0
"Women's Emergency Corps record book",oru_b072.xml,80444/xv61837,0,0,0,0
"Farmers' Security Bank records",oru_bx008.xml,80444/xv58462,0,0,0,0
"Smith (Delazon), Albany, O.T., letter to Aaron E. Wait",oru_ca1855sept13.xml,80444/xv51931,0,0,0,0
"Cloran (Lauretta M.) diaries",oru_ax111.xml,80444/xv90460,0,0,0,0
"Bowditch (J. T.) letter",oru_ca1887feb9.xml,80444/xv32385,0,0,0,0
"St. David's Episcopal Church, Transfiguration Social Club records",oru_b007.xml,80444/xv86511,0,0,0,0
"Oregon Southern Improvement Co. correspondence",oru_b052.xml,80444/xv44555,0,0,0,0
"Moses (Mathilde R.) letters from India",oru_ax490.xml,80444/xv23373,0,0,0,0
"Quackenbush (Edward) correspondence",oru_a101.xml,80444/xv69375,0,0,0,0
